Time,Te,Ghs,Dfs,Ws,Wd,RH
4096,9.92,607.7,52.44,0.85,310.05,55.14
4097,9.19,625.6,56.87,1.4,188.96,57.82
4098,8.95,641.6,60.02,1.32,103.67,56.3
4099,9.44,658.7,64.32,1.23,96.8,54.84
4100,9.42,671.3,73.24,1.65,9.22,54.07
4101,9.25,677.35,83.66,1.7,5.26,52.55
4102,9.69,681.3,83.49,1.19,180.19,51.43
4103,10.39,676.45,69.18,0.96,335.8,49.65
4104,10.61,679.6,62.13,1.36,318.05,48.03
4105,10.61,688.7,60.78,1.51,243.05,46
4106,10.81,689.15,58.31,1.29,188.45,43.75
4107,11.06,674.8,57.7,1.2,150.85,43.6
4108,11.26,656,58.94,1.3,208.25,44.06
4109,11.19,644.7,62.82,1.35,264.35,42.78
4110,11.34,636.7,67.08,1.48,106.69,42.12
4111,11.25,632.65,65.32,1.6,49.5,43.96
4112,11.26,631,59.49,1.31,137,43.19
4113,11.38,632.3,54.87,1.39,254.9,42.71
4114,11.56,633.3,52.74,1.61,215.7,42.85
4115,11.76,626.95,53.29,1.37,124.3,40.25
4116,11.89,621.95,53.72,1.55,168.95,39.6
4117,12.28,617.75,53.6,1.57,178.9,40.18
4118,12.5,610.1,54.63,1.45,220.1,39.34
4119,12.66,599.65,57.05,1.09,273.65,38.56
4120,12.76,586.8,60.32,1.07,197.85,41.29
4121,12.57,573.35,63.91,1.64,145.15,43.28
4122,12.24,556.1,64.1,1.64,162.1,42.65
4123,12.31,538.15,60.53,1.51,172.55,41.77
4124,12.74,523.6,58.29,1.2,226.4,41.03
4125,13.28,508.1,59.7,0.87,274.55,40.54
4126,13.74,489.9,61.9,0.77,153.77,41.22
4127,13.5,473.6,67.43,1.15,39.83,42.33
4128,13.24,478.45,98.8,1.68,58.9,45.04
4129,12.73,473.2,135.5,3.11,78.93,49.25
4130,11.86,319.85,131.65,4.04,82.51,51.26
4131,11.64,272.55,101.5,3.41,76.4,51
4132,12.03,361.5,95.55,2.98,63.27,49.95
4133,12.25,352.2,109.15,3.08,44.95,50.34
4134,12.05,280.5,104.3,3.17,43.08,51.5
4135,11.84,196.8,88.3,3.07,46.64,53.05
4136,11.55,144.25,78.9,3.27,60.61,55.15
4137,11.32,116.1,79.44,2.98,48.92,55.7
4138,11.39,151.7,78.36,2.36,85.54,54.14
4139,11.44,168.25,67.62,2.65,109.03,53.52
4140,11.28,139.2,60.82,2.93,84.42,54.13
4141,11.08,119.3,61.14,3.21,85.58,53.97
4142,10.9,103.1,58.27,3.37,79.47,54.26
4143,10.75,80.62,49.67,2.82,84.35,55.43
4144,10.56,54.59,37.54,2.42,81.75,56.55
4145,10.27,34.78,27.21,2.51,89.04,58.34
4146,9.95,24.96,21.21,2.4,94.45,60.75
4147,9.67,18.51,16.45,2.12,108.55,62.82
4148,9.41,11.39,10.35,2.27,141.1,64.55
4149,9.16,5.29,4.85,2.28,122.25,65.76
4150,8.92,1.99,1.64,2.31,102.45,66.49
4151,8.65,0.71,0.39,2.38,112.15,67.12
4152,8.39,0.46,0.17,2.47,129.95,67.9
4153,8.16,0.45,0.17,2.35,116.8,68.97
4154,7.91,0.42,0.17,2.07,86.35,70.14
4155,7.65,0.42,0.17,2.06,109.25,71.05
4156,7.43,0.42,0.17,2.09,129,71.96
4157,7.24,0.39,0.17,2.04,132.3,72.95
4158,7.05,0.39,0.17,2.08,132.85,74.13
4159,6.79,0.39,0.17,2.18,141.4,75.23
4160,6.45,0.38,0.17,1.73,155.5,76.48
4161,6.09,0.35,0.17,0.99,166.4,77.4
4162,5.89,0.35,0.17,0.67,90.32,77.44
4163,5.86,0.34,0.17,0.8,26.81,77.1
4164,5.86,0.35,0.17,0.67,28.5,77.04
4165,5.89,0.35,0.17,1.02,7.48,76.79
4166,5.92,0.34,0.17,1.54,21,76.76
4167,5.83,0.34,0.17,1.08,44.09,77.35
4168,5.58,0.35,0.17,0.59,90.65,78.84
4169,5.17,0.35,0.17,0.79,90.41,81.25
4170,4.89,0.35,0.17,1.38,49.3,81.75
4171,4.61,0.34,0.17,1.51,38.02,82.2
4172,4.42,0.35,0.17,1.39,49.05,81.95
4173,4.57,0.35,0.17,1.26,71.02,80.5
4174,4.58,0.34,0.17,1.28,67.82,81
4175,4.37,0.34,0.17,1.39,60.77,82.65
4176,4.22,0.34,0.17,1.73,66.55,83.6
4177,4.07,0.34,0.17,1.83,63.69,84
4178,3.87,0.34,0.17,1.34,71.2,84.2
4179,3.78,0.34,0.17,1.45,83.9,83.6
4180,3.85,0.34,0.17,2.04,81.15,82.95
4181,3.79,0.34,0.17,1.92,98.35,83.55
4182,3.56,0.34,0.17,1.52,100.6,84.45
4183,3.39,0.34,0.17,1.15,89.35,84.95
4184,3.31,0.34,0.17,1.11,108.25,85.75
4185,3.28,0.34,0.17,1.27,105.05,86.35
4186,3.3,0.34,0.17,1.22,96,86.9
4187,3.31,0.34,0.17,1.17,84.95,87.45
4188,3.35,0.34,0.17,1.21,90.59,87.55
4189,3.43,0.34,0.17,1.39,107.75,87.6
4190,3.44,0.34,0.17,1.35,88.25,88.2
4191,3.47,0.34,0.17,1.31,94.5,88.55
4192,3.5,0.34,0.17,1.24,121.3,88.8
4193,3.41,0.34,0.17,1.06,112.95,89.4
4194,3.26,0.34,0.17,1.12,111,90.2
4195,3.11,0.34,0.17,1.49,120,91.4
4196,3.06,0.34,0.17,2,121.5,92.5
4197,2.99,0.34,0.17,2.22,118.95,93.7
4198,2.9,0.34,0.17,2.3,121.95,95.15
4199,2.87,0.34,0.17,2.44,137.85,96.1
4200,2.75,0.34,0.17,2.1,140,96.65
4201,2.54,0.34,0.17,1.61,143.9,97.15
4202,2.39,0.34,0.17,1.36,143.95,97.6
4203,2.22,0.34,0.17,1.16,145.9,97.7
4204,1.97,0.34,0.17,1.04,139.95,97.35
4205,1.8,0.34,0.17,0.89,122.4,96.6
4206,1.77,0.66,0.4,0.88,115.7,95.55
4207,1.7,2.01,1.62,0.93,77.12,95.05
4208,1.56,4.9,4.42,0.71,129.52,94.85
4209,1.12,9.44,8.82,0.69,193.15,95.65
4210,0.81,16.73,15.25,0.61,123.35,96.9
4211,0.91,27.99,23.44,0.43,107.45,97
4212,1.15,41.77,31.9,0.45,132.75,96.15
4213,1.69,56.86,40.2,0.38,147.8,93.75
4214,2.17,73.15,48.3,0.28,166,91.65
4215,2.44,82.8,58.75,0.44,139.55,91.35
4216,2.79,103.95,79.15,0.71,120.55,91.5
4217,3.59,140,90.7,1.55,136.2,90.15
4218,4.4,159.25,86.1,2.3,115.9,88.35
4219,4.83,174.35,86,2.32,103.75,87.5
4220,5.27,200.55,89.55,2.16,125.1,86.55
4221,5.55,227.5,94.4,2.41,129.3,86.55
4222,5.53,223.3,117.4,2.93,130,87.4
4223,5.39,213.8,151.25,3.1,123.2,87.35
4224,5.63,261.85,151.45,3,103.55,85.7
4225,6.18,322.9,137.2,2.95,97.5,83.7
4226,6.61,355.9,139.2,3.25,116.85,82.5
4227,6.97,374.4,145.45,3.32,121.1,81.25
4228,7.2,387.25,157.85,3.37,121.85,80.85
4229,7.49,405.85,170.95,3.3,112.4,80.44
4230,7.99,430.9,190.8,3.18,105.6,76.73
4231,8.16,423.4,207.55,3.95,132.15,74.11
4232,8.34,465.05,187.3,4.26,150.7,73.81
4233,8.72,531.45,157.1,3.57,145.2,72.62
4234,8.84,549.9,155.95,3.57,152.6,71.58
4235,8.9,565.2,155.55,3.95,159.2,70.71
4236,9.07,566.6,141.8,3.9,135.1,69.54
4237,9.27,579.85,134.65,4.03,140.95,68.44
4238,9.58,599.1,149.7,3.9,121.45,67.57
4239,10.03,544.45,178.25,3.05,114.65,65.82
4240,10.06,514.55,192.9,3.4,128.4,65.42
4241,9.95,545.8,196.3,3.95,126.05,64.97
4242,10.17,606.1,185.15,4.01,124.2,63.81
4243,10.46,652.65,197.5,3.98,110.35,63.73
4244,10.46,609.8,257.15,4.02,98.1,62.66
4245,10.47,665.75,295.3,3.94,112.25,60.07
4246,10.96,668.55,290.3,3.44,139.7,58.28
4247,11.18,532.1,290.15,3.67,119.45,57.66
4248,11.09,481.5,285.1,3.83,112.6,56.88
4249,11.11,426.9,263.2,3.8,135.7,56.17
4250,11.06,431.1,240.95,4.03,148.15,54.58
4251,11.22,579.1,202.35,4.39,158.9,53.01
4252,11.59,625.95,194.5,3.97,144.9,52.26
4253,12.02,666,246.95,3.64,136.55,51.73
4254,12.48,717.25,274.25,3.72,109.42,55.74
4255,11.97,492.4,240.2,4.03,92.87,61.08
4256,11.26,312.55,224.05,4.08,106.05,60.7
4257,11.28,292.85,239.55,3.82,85.82,58.78
4258,11.39,271.55,239.7,3.76,98.42,58.19
4259,11.46,322.1,211.65,3.74,121.7,57.45
4260,11.65,407.95,175.45,3.63,122.4,56.32
4261,11.86,535.2,153.4,3.42,98.2,55.17
4262,12.07,578.3,141.95,3.41,82.55,54.4
4263,12.2,568.7,134.1,3.56,111.2,53.94
4264,12.29,582.85,134.5,3.76,119.55,53.27
4265,12.36,567.5,141.25,3.81,118.1,52.6
4266,12.4,545.15,137.9,3.67,119.2,52.06
4267,12.46,524.4,124.1,3.61,123.35,51.72
4268,12.47,515.05,108.75,3.68,111.1,52.19
4269,12.48,499.1,101.85,3.8,93.15,52.25
4270,12.57,477.45,100.05,4.06,96.35,51.24
4271,12.69,456.9,98.4,3.65,102.55,51.3
4272,12.72,434.85,102.9,3.44,94.16,52.56
4273,12.59,407.2,100.4,3.89,86.36,53.6
4274,12.39,380.95,91.05,4.45,100.8,53.88
4275,12.28,362.1,85.45,4.53,140.7,54
4276,12.21,341.6,80.19,4.34,120.77,54.51
4277,12.21,317.2,75.02,4.35,67.2,54.42
4278,12.32,293.1,68.42,3.69,73.06,53.57
4279,12.33,268.9,64.12,3.27,91.98,53.64
4280,12.19,244.2,61.07,3.58,88.9,54.96
4281,12,220.3,57.93,3.95,69.4,56.77
4282,11.82,195.45,56.43,4.01,71.81,58.58
4283,11.67,168.5,54.71,3.96,93.85,59.41
4284,11.52,143.1,51.39,4.03,96.17,59.94
4285,11.32,121.65,48.04,3.97,86.77,60.19
4286,11.07,102.1,44.78,4.12,87.24,60.16
4287,10.85,82.88,40.97,4.38,76.41,60.55
4288,10.66,64.26,36.36,4.16,82.61,60.89
4289,10.47,46.88,30.57,3.67,95.2,61.6
4290,10.26,32.15,23.87,3.54,89.55,61.99
4291,9.99,20.13,16.95,3.19,80.08,63.06
4292,9.66,11.62,10.69,2.82,79.76,64.4
4293,9.37,6.16,5.68,2.81,83.43,64.72
4294,9.1,2.58,2.22,2.63,74.36,65.55
4295,8.75,0.89,0.58,2.38,71.95,66.59
4296,8.41,0.45,0.18,2.27,75.14,67.35
4297,8.19,0.43,0.17,2.13,72.52,68.59
4298,8,0.41,0.17,1.91,89.28,70.51
4299,7.77,0.39,0.17,1.81,128,72.73
4300,7.53,0.4,0.17,1.86,137.6,74.86
4301,7.24,0.4,0.17,1.77,123.95,76.73
4302,6.94,0.38,0.17,1.63,107.6,78.37
4303,6.69,0.36,0.17,1.47,93.3,79.55
4304,6.5,0.36,0.17,1.27,96.3,80.45
4305,6.38,0.36,0.17,1.2,90.4,81.2
4306,6.22,0.36,0.17,1.19,118.25,82.25
4307,5.89,0.36,0.17,1.42,146.3,84.05
4308,5.6,0.35,0.17,1.7,130.7,84.8
4309,5.55,0.35,0.17,1.79,127.9,84.6
4310,5.47,0.35,0.17,1.81,136.75,85.2
4311,5.23,0.35,0.17,1.65,138.55,86.3
4312,4.94,0.35,0.17,1.29,136.7,87.45
4313,4.64,0.35,0.17,1.09,123.95,88.3
4314,4.44,0.35,0.17,1.06,132.35,88.55
4315,4.24,0.35,0.17,1.21,147.7,89.05
4316,3.97,0.35,0.17,1.13,135.7,89.95
4317,3.78,0.34,0.17,0.71,104.75,90.45
4318,3.63,0.34,0.17,0.44,82.45,91
4319,3.52,0.34,0.17,0.56,97.6,91.5
4320,3.39,0.34,0.17,0.75,92.91,91.95
4321,3.19,0.34,0.17,0.57,67.12,92.7
4322,3.09,0.34,0.17,0.42,57.64,93.05
4323,2.96,0.34,0.17,0.46,130.92,93.35
4324,2.75,0.34,0.17,0.61,149.75,94.7
4325,2.95,0.34,0.17,0.92,100.8,94.4
4326,3.34,0.34,0.17,1,138.65,92.75
4327,3.37,0.34,0.17,0.93,140.85,92.5
4328,3.25,0.34,0.17,0.96,103.8,92.35
4329,3.05,0.34,0.17,0.94,117,92.25
4330,2.47,0.34,0.17,0.88,139.95,93.9
4331,2.05,0.34,0.17,0.81,119.95,95.15
4332,2.04,0.34,0.17,0.74,90.08,95
4333,2.04,0.34,0.17,0.99,63.69,94.35
4334,1.97,0.34,0.17,1.27,40.42,93.75
4335,1.83,0.34,0.17,0.92,173.92,93.85
4336,1.57,0.34,0.17,0.68,230.75,94.25
4337,1.28,0.34,0.17,0.92,115.5,95.35
4338,1.13,0.34,0.17,0.97,95.95,96.15
4339,1.04,0.34,0.17,0.65,54.11,96.35
4340,0.92,0.34,0.17,0.35,138.21,96.5
4341,0.82,0.34,0.17,0.4,240.2,97.15
4342,0.82,0.34,0.17,0.62,197.5,97.55
4343,0.78,0.34,0.17,1.22,180.95,97.4
4344,0.81,0.34,0.17,1.58,155.05,97.6
4345,1.12,0.34,0.17,1.13,185.7,98.15
4346,1.54,0.34,0.17,0.96,208.7,98.8
4347,1.96,0.34,0.17,1.15,177.2,99.25
4348,2.27,0.34,0.17,1.14,166.05,99.5
4349,2.37,0.34,0.17,1.04,158.1,99.7
4350,2.4,0.79,0.53,0.7,188.55,99.85
4351,2.42,2.13,1.76,0.23,277.05,99.95
4352,2.32,4.41,3.98,0.3,244.6,100
4353,2.33,8.17,7.66,0.54,153.95,100
4354,2.55,16.21,15.27,0.91,149.05,100
4355,2.71,28.98,24.76,1.48,139.25,100
4356,2.77,45.41,32.26,1.76,119.2,99.6
4357,2.92,65.49,38.19,1.67,115.95,98.2
4358,3.23,88.36,44.72,1.22,122.15,96.05
4359,3.59,112.1,48.92,1.14,131.65,94.1
4360,3.98,137.85,49.22,1.18,123.8,92.15
4361,4.43,166.3,50.41,1.13,131.35,90.65
4362,5.06,185.75,53.87,0.89,187.75,88.45
4363,5.54,178.55,74.73,0.62,235.15,87.35
4364,5.68,159.3,105.15,0.52,208.3,87.15
4365,5.55,162.6,128.15,0.42,173.7,86.5
4366,5.44,243.55,117.2,0.72,221.9,85.5
4367,5.96,330.8,92.75,0.81,251.7,81.88
4368,6.82,328.2,97.25,0.74,144.05,79.07
4369,7.21,340.75,90.27,1.51,66.75,77.52
4370,7.14,329.6,95.33,2.1,109.15,77.2
4371,7.16,360.1,114.4,2.17,120.7,76.98
4372,7.37,445.05,98.1,2.38,113.95,75.88
4373,7.43,474,75.54,2.72,71.5,75.38
4374,7.45,500.3,65.29,3.01,75,74.38
4375,7.62,518.4,61.64,2.82,137.25,72.94
4376,7.94,536.3,63.33,2.46,252.75,71.78
4377,8.24,552.95,62.81,2.37,216.55,70.96
4378,8.51,568.45,60.22,2.25,114.95,69.18
4379,8.86,584,58.8,2.1,111.06,66.66
4380,9.18,591.85,59.19,2.41,70.1,65.01
4381,9.42,605.95,59.97,2.59,82.84,63.61
4382,9.6,621.45,57.78,2.75,91.35,62.2
4383,9.87,626.45,54.95,2.8,103.6,59.78
4384,10.05,631.8,52.92,2.79,128.1,56.18
4385,10.05,637.7,49.65,3.11,113.75,55.76
4386,10.08,646.15,47.63,3.41,68.03,55.78
4387,10.36,654,47.13,2.99,84.39,55.74
4388,10.62,665.6,54.59,2.49,154.7,57.23
4389,10.73,673.05,62.97,2.53,104.46,57.15
4390,10.81,674.55,59.76,2.81,49.78,56.27
4391,10.91,677.35,56.08,2.9,125.22,56.78
4392,11.18,683.85,55.95,2.43,125.6,57.59
4393,11.51,696.1,57.37,2.21,112.7,56.14
4394,11.6,699.4,57.68,2.41,160.75,54.06
4395,11.74,681.1,59.6,2.47,101.85,53.29
4396,12.11,661.75,61.49,2.57,70.01,53.32
4397,12.17,656.95,61.25,2.63,92.64,53.23
4398,12.16,656.5,63.26,2.46,110.7,52.36
4399,12.34,651.45,61.93,2.17,93.89,51.92
4400,12.55,643.55,57.71,2.32,95.5,51.87
4401,12.66,641.25,55.39,2.24,248.25,51.23
4402,12.97,639.65,56.71,1.76,183.63,51.9
4403,13.24,628.65,64.51,2.1,65.08,51.61
4404,13.39,615.3,71.4,2.15,104.7,50.43
4405,13.43,611,69.89,2.06,83.57,50.08
4406,13.44,606.95,70.58,2.29,119.68,51.23
4407,13.61,591.6,74.84,2.41,155.65,51.52
4408,13.54,578,73.48,2.75,247.35,49.81
4409,13.61,570.75,71.29,2.35,240.2,50.57
4410,13.81,557.55,67.96,1.88,101.32,51.55
4411,13.68,542.65,62.03,2.57,58.54,53.29
4412,13.46,529.35,63.71,3.53,42.88,57.25
4413,13.32,513.35,67.51,3.92,56.68,58.74
4414,13.21,493.15,64.65,3.57,105.17,57.5
4415,13.08,471.35,61.12,3.44,103.75,57.26
4416,12.78,446.4,63.08,3.77,100.36,58.14
4417,12.36,420.7,64.5,4.01,104.3,57.81
4418,11.97,398,61.24,4.29,81.85,56.63
4419,11.87,374.5,58.14,4.08,79.58,56.36
4420,11.96,350.5,55.93,3.59,104.83,56.49
4421,12.01,327.65,53.7,3.31,111.9,55.8
4422,11.98,304.95,51.62,3.39,86.75,55.51
4423,11.86,282.6,49.56,3.86,115.3,56.08
4424,11.73,260.95,48.28,3.79,121.05,56.01
4425,11.75,238.7,47.67,3.01,95.75,55.85
4426,11.76,213.65,47.14,2.91,96.85,55.97
4427,11.72,187.2,47.63,2.96,124.1,56.04
4428,11.73,162.2,48.19,2.65,152.2,56.76
4429,11.66,137.95,47.71,2.51,146.3,57.59
4430,11.53,113.4,45.86,2.69,120.65,58.09
4431,11.34,89.85,41.65,2.81,91.74,58.79
4432,11.18,70.81,36.78,2.64,106.44,59.73
4433,11,54.23,31.93,2.36,111.9,60.84
4434,10.76,38.54,25.94,1.94,122.5,61.97
4435,10.42,25.67,19.4,1.84,152.15,63.15
4436,9.98,15.39,12.74,2.18,138.9,64.74
4437,9.54,7.9,6.93,2.54,109.65,66.43
4438,9.18,3.3,2.89,2.04,90,67.54
4439,8.88,1.14,0.83,1.49,85.58,68.44
4440,8.62,0.44,0.21,1.58,78.64,69.35
4441,8.36,0.39,0.17,1.62,79.06,70.48
4442,8.07,0.37,0.17,1.34,85.45,71.75
4443,7.8,0.36,0.17,1.12,115.8,72.79
4444,7.57,0.36,0.17,1.36,104.65,73.95
4445,7.35,0.35,0.17,1.65,82.15,75.32
4446,7.11,0.35,0.17,1.79,112.1,76.74
4447,6.92,0.35,0.17,1.93,128.05,77.65
4448,6.83,0.36,0.17,1.82,144.1,78.25
4449,6.67,0.37,0.17,1.67,130,79.32
4450,6.45,0.37,0.17,1.62,111.15,80.4
4451,6.33,0.35,0.17,1.64,114.6,81
4452,6.23,0.35,0.17,1.77,99.95,81.6
4453,6.07,0.35,0.17,1.75,97.55,82.15
4454,5.94,0.35,0.17,1.71,103.8,82.55
4455,5.8,0.34,0.17,1.65,117.8,83.2
4456,5.61,0.35,0.17,1.47,130.3,84.25
4457,5.41,0.35,0.17,1.12,140.05,84.9
4458,5.14,0.35,0.17,0.69,204.25,86.05
4459,4.77,0.34,0.17,0.65,215.5,88.25
4460,4.53,0.34,0.17,0.74,168.3,89.15
4461,4.36,0.34,0.17,0.5,243.25,89.3
4462,4.02,0.34,0.17,0.41,301.8,90.4
4463,3.79,0.34,0.17,0.45,145.77,91.3
4464,3.78,0.34,0.17,0.55,141.67,91.25
4465,3.78,0.34,0.17,0.57,301,91.1
4466,3.64,0.34,0.17,0.4,250.15,91.85
4467,3.36,0.34,0.17,0.39,159.05,93.25
4468,3.09,0.34,0.17,0.3,112.1,94.4
4469,2.9,0.34,0.17,0.38,74.06,94.5
4470,2.81,0.34,0.17,0.74,76.01,93.8
4471,2.65,0.34,0.17,0.64,69,93.8
4472,2.42,0.34,0.17,0.32,68.65,94.65
4473,2.32,0.34,0.17,0.29,84.05,95.2
4474,2.34,0.34,0.17,0.3,80.17,95.3
4475,2.32,0.34,0.17,0.44,70.4,95.4
4476,2.32,0.34,0.17,0.69,61.49,95.25
4477,2.43,0.34,0.17,0.85,63.86,94.9
4478,2.49,0.34,0.17,0.6,93.09,94.45
4479,2.21,0.34,0.17,0.35,138.9,94.65
4480,1.69,0.34,0.17,0.57,150.25,95.9
4481,1.35,0.34,0.17,0.62,129.95,97
4482,1.27,0.34,0.17,0.48,129.2,97.5
4483,1.32,0.34,0.17,0.54,134.6,97.9
4484,1.58,0.34,0.17,0.73,137.1,98.15
4485,1.85,0.34,0.17,0.94,136.05,97.8
4486,1.91,0.34,0.17,0.96,136.8,97.25
4487,1.86,0.34,0.17,0.8,129.3,97.1
4488,1.74,0.34,0.17,0.54,107.15,97.05
4489,1.49,0.34,0.17,0.25,77.77,97
4490,1.22,0.34,0.17,0.11,82.27,97.35
4491,1.18,0.34,0.17,0.25,103.35,97.75
4492,1.1,0.34,0.17,0.22,91.75,97.6
4493,0.68,0.41,0.21,0.04,216.1,97.6
4494,0.27,1.24,0.91,0.31,254.75,97.9
4495,0.18,3.69,3.22,0.61,130.7,98.3
4496,0.28,7.99,7.34,0.52,97.9,98.65
4497,0.49,17.21,14.29,0.44,133.05,98.5
4498,0.83,30.02,21.73,0.39,88.47,98
4499,1.43,43.11,27.32,0.18,92.67,96.8
4500,2.11,58.89,31.91,0.06,89.92,94.4
4501,2.73,79.04,35.72,0.09,36.84,91.5
4502,3.57,101.55,39.04,0.06,122.47,88
4503,4.21,126.65,41.2,0.08,180.25,86.2
4504,4.5,152.05,42.66,0.21,188.75,85.15
4505,4.81,180.1,43.48,0.33,185.4,83
4506,5.25,208.95,43.91,0.34,160.45,80.43
4507,5.49,226.05,46.38,0.39,195.95,80.03
4508,5.31,183.4,76.18,0.38,242.95,82.65
4509,4.97,143.35,125.7,0.32,130.07,84.6
4510,4.98,161.65,158.1,0.22,133.67,84.35
4511,5.38,190.3,177.9,0.15,243.4,83.05
4512,5.74,200.95,187.95,0.4,269.7,82.7
4513,5.87,194.8,190.2,0.57,269.8,82.7
4514,6.04,219.2,207.7,0.49,285.1,81.55
4515,6.59,233.45,217.05,0.39,234.35,78.97
4516,6.88,210.25,198.75,0.66,150.85,78.82
4517,6.83,190,183.45,1.62,138.65,77.83
4518,6.98,218.7,213,2.56,108.75,75.64
4519,7.23,253.2,247.25,2.88,81.58,76.15
4520,7.32,219.15,214.1,3.01,70.62,76.17
4521,7.29,202.65,194.6,3.19,68.02,75.58
4522,7.41,212.75,202.8,3.18,72.94,74.95
4523,7.48,191.3,183.3,3.42,76.47,75.08
4524,7.43,203.85,198.25,3.83,54,75.83
4525,7.42,232.7,226.1,4.01,59.43,75.76
4526,7.38,197.45,192.15,4.13,83.19,75.99
4527,7.35,136.2,134.3,3.88,80.4,77.14
4528,7.31,116.65,114.3,3.67,58.46,77.81
4529,7.28,134.8,131.3,3.63,61.06,77.57
4530,7.4,176.25,170.4,3.71,76.96,76.82
4531,7.55,194,187.5,3.76,74.76,76.68
4532,7.52,151.6,147,3.63,73.04,77.53
4533,7.41,130.05,125.9,3.77,53.22,78.5
4534,7.47,163,159.1,3.48,48.86,78.51
4535,7.64,193.55,188.3,3.56,75.19,77.7
4536,7.62,188.4,182.4,4.39,78.97,77.99
4537,7.51,151.15,147.3,4.43,96.02,79.39
4538,7.56,160.7,156.8,3.59,75.13,79.12
4539,7.81,242.2,234.8,3.48,59.23,75.62
4540,8.02,237.4,229.35,4.14,77.93,74.59
4541,8,172.45,167.7,4.05,77.03,76.48
4542,7.91,176.55,171.7,3.84,82.57,77.26
4543,7.82,163.95,158.5,4.1,76.37,78.21
4544,7.79,180.25,172.9,4.06,80.25,79.31
4545,7.8,210.75,203.35,3.62,117.35,78.97
4546,7.74,152,148.35,4.02,96.09,79.62
4547,7.55,112.45,109.85,3.99,90.49,80.21
4548,7.54,146.4,142.3,2.95,73.81,77.28
4549,7.9,193.35,187.2,3.21,57.56,73.55
4550,8.25,210.35,204.3,4.21,98.65,71.67
4551,8.38,218.75,212.2,4.19,90.95,70.18
4552,8.49,208.2,200.85,3.95,110.4,69.14
4553,8.53,173.6,166.65,3.82,102.65,70.1
4554,8.43,145.05,140.1,3.98,85.31,71.54
4555,8.37,136.35,132.75,4.13,101.5,71.13
4556,8.4,142.8,138.3,3.55,66.87,70.34
4557,8.43,214.2,153.1,3.13,54.67,70.21
4558,8.63,276,157.8,3.44,82.45,68.54
4559,8.82,234,156.15,3.68,76.13,67.06
4560,8.86,161.4,140.75,3.34,94.78,67.02
4561,8.89,127.3,122.9,3.25,138.2,67.17
4562,8.85,126.7,121.65,3.42,122.45,67.77
4563,8.66,118.45,98.3,3.57,87.9,69.3
4564,8.6,236.05,85.9,3.9,87.1,69.48
4565,8.68,327.5,83.34,3.88,78.3,68.88
4566,8.72,280.25,98.88,3.42,76.2,68.79
4567,8.53,218.8,111.85,3.18,114.8,70.06
4568,8.29,168.5,102.05,3,118.55,71.56
4569,8.2,132.75,88,2.56,83.07,71.77
4570,7.99,110.45,83,2.73,70.13,72.72
4571,7.91,86.68,73.28,2.99,110.96,73.67
4572,7.77,60.79,50.71,2.47,154.55,74.1
4573,7.6,65.14,46.37,2.25,118.95,74.17
4574,7.52,55.56,43.72,2.5,82.3,74.57
4575,7.39,54.41,39.7,3.12,79.59,75.8
4576,7.35,63.38,36.16,3.52,77.64,76.29
4577,7.35,56.03,32.08,3.51,77.28,76.35
4578,7.24,38.16,25.58,3.25,81,77.26
4579,7.02,21.5,17.72,2.96,69.48,78.87
4580,6.7,11.65,10.88,2.84,58.1,81.43
4581,6.33,6.52,6.03,2.64,59.26,84
4582,5.99,3.06,2.68,2.34,52.81,85.4
4583,5.7,1.1,0.84,2.02,47.51,86.35
4584,5.5,0.39,0.23,2.3,50.16,86.85
4585,5.4,0.34,0.17,2.91,65,87.3
4586,5.38,0.35,0.17,3.16,66.65,88
4587,5.36,0.35,0.17,3.01,50.01,88.6
4588,5.23,0.35,0.17,2.68,72.66,89.35
4589,5.16,0.35,0.17,2.78,94.5,89.85
4590,5.2,0.34,0.17,3.09,114.7,90
4591,5.23,0.34,0.17,2.82,112.4,90.3
4592,5.23,0.34,0.17,2.67,74.14,90.55
4593,5.16,0.34,0.17,2.89,74.43,90.9
4594,5.01,0.34,0.17,2.92,84.05,91.05
4595,4.93,0.34,0.17,2.85,73.13,90.45
4596,4.9,0.34,0.17,2.18,77.02,90.15
4597,4.91,0.35,0.17,1.86,97.65,90.3
4598,4.89,0.35,0.17,2.27,95.15,90.7
4599,4.75,0.35,0.17,2.47,88.3,91.55
4600,4.73,0.34,0.17,3.13,95.5,92.15
4601,4.86,0.34,0.17,3.67,90.1,92.1
4602,4.98,0.34,0.17,3.55,99.3,91.85
4603,5.08,0.34,0.17,3.7,97.36,91.6
4604,5.11,0.34,0.17,3.76,67.37,91.85
4605,5.02,0.35,0.17,3.41,69.81,92.35
4606,4.98,0.35,0.17,3.27,86.35,91.85
4607,5.09,0.34,0.17,3.3,63.02,90.2
4608,5.25,0.34,0.17,2.81,59.77,89.1
4609,5.42,0.34,0.17,2.43,116.15,89.1
4610,5.58,0.34,0.17,2.36,144.65,88.85
4611,5.7,0.35,0.17,2.12,111.15,88.1
4612,5.77,0.35,0.17,1.93,105.8,87.6
4613,5.81,0.36,0.17,1.83,105.65,87.5
4614,5.82,0.36,0.17,2.55,80.26,87.3
4615,5.78,0.37,0.17,3.98,83.96,86.8
4616,5.74,0.37,0.17,4.01,88.8,86.35
4617,5.71,0.36,0.17,3.15,118.55,86.45
